# Grille 1.1
1	0	0	1	0	1
0	1	1	0	1	0
1	1	0	1	0	0

# Grille 7.4
1	0	1	1	0	0
1	1	0	1	0	0
0	1	0	0	1	1
1	0	1	0	0	1
0	1	0	1	1	0
0	0	1	0	1	1

# Grille 7.5
0	0	1	0	1	1
0	1	0	1	1	0
1	0	1	0	0	1
0	1	0	0	1	1
1	1	0	1	0	0
1	0	1	1	0	0

# Grille 7.6
1	0	0	1	0	1
1	1	0	1	0	0
0	1	1	0	1	0
1	0	1	0	0	1
0	1	0	1	1	0
0	0	1	0	1	1

# Grille 7.7
1	0	1	1	0	0
1	1	0	1	0	0
0	1	0	0	1	1
0	0	1	1	0	1
1	1	0	0	1	0
0	0	1	0	1	1

# Grille 7.8
1	0	1	1	0	0
1	1	0	1	0	0
0	1	0	0	1	1
1	0	1	0	1	0
0	1	0	1	0	1
0	0	1	0	1	1

# Grille 7.9
1	0	1	1	0	0
1	0	0	1	1	0
0	1	0	0	1	1
1	0	1	0	0	1
0	1	0	1	1	0
0	1	1	0	0	1

# Grille 7.10
0	1	0	0	1	1
0	0	1	0	1	1
1	0	1	1	0	0
0	1	0	1	1	0
1	0	1	0	0	1
1	1	0	1	0	0

# Grille 8.1
0	1	1	0	0	1
1	0	0	1	0	1
0	1	1	0	1	0
0	0	1	1	0	1
1	0	0	1	1	0
1	1	0	0	1	0

# Grille 8.2
1	0	1	0	1	0
1	0	0	1	0	1
0	1	1	0	1	0
1	0	1	1	0	0
0	1	0	1	0	1
0	1	0	0	1	1

# Grille 8.3
0	0	1	0	1	1
0	1	0	1	0	1
1	0	1	0	1	0
0	0	1	1	0	1
1	1	0	1	0	0
1	1	0	0	1	0

# Grille 8.4
0	0	1	0	1	1
1	0	0	1	0	1
0	1	1	0	1	0
0	0	1	1	0	1
1	1	0	1	0	0
1	1	0	0	1	0

# Grille 8.5
1	1	0	1	0	0
0	1	1	0	1	0
1	0	0	1	0	1
1	1	0	0	1	0
0	0	1	0	1	1
0	0	1	1	0	1

# Grille 8.6
0	0	1	0	1	1
1	0	0	1	0	1
0	1	1	0	1	0
1	0	1	0	0	1
1	1	0	1	0	0
0	1	0	1	1	0

# Grille 8.7
1	1	0	1	0	0
1	0	1	0	0	1
0	1	0	1	1	0
1	0	1	1	0	0
0	0	1	0	1	1
0	1	0	0	1	1

# Grille 8.8
0	0	1	0	1	1
1	0	1	1	0	0
0	1	0	0	1	1
0	0	1	1	0	1
1	1	0	1	0	0
1	1	0	0	1	0

# Grille 8.9
0	1	0	0	1	1
1	0	0	1	0	1
0	1	1	0	1	0
0	1	0	1	0	1
1	0	1	1	0	0
1	0	1	0	1	0

# Grille 8.10
1	1	0	0	1	0
1	1	0	1	0	0
0	0	1	1	0	1
0	1	1	0	1	0
1	0	0	1	0	1
0	0	1	0	1	1

# Grille 9.1
0	0	1	1	0	1
1	1	0	1	0	0
0	0	1	0	1	1
1	1	0	0	1	0
1	0	0	1	0	1
0	1	1	0	1	0

# Grille 9.2
0	0	1	1	0	1
0	1	0	1	1	0
1	0	1	0	0	1
1	1	0	0	1	0
0	1	0	1	0	1
1	0	1	0	1	0

# Grille 9.3
0	0	1	1	0	1
1	1	0	1	0	0
0	0	1	0	1	1
1	1	0	0	1	0
0	1	0	1	0	1
1	0	1	0	1	0

# Grille 9.4
1	0	1	0	1	0
0	0	1	1	0	1
1	1	0	0	1	0
1	0	1	0	0	1
0	1	0	1	1	0
0	1	0	1	0	1

# Grille 9.5
1	1	0	0	1	0
0	0	1	0	1	1
1	1	0	1	0	0
0	0	1	1	0	1
1	0	1	0	1	0
0	1	0	1	0	1

# Grille 9.6
1	0	1	0	1	0
0	1	1	0	1	0
1	0	0	1	0	1
0	1	0	0	1	1
1	0	1	1	0	0
0	1	0	1	0	1

# Grille 9.7
0	1	0	1	0	1
1	0	1	1	0	0
0	1	0	0	1	1
1	0	1	0	1	0
0	0	1	1	0	1
1	1	0	0	1	0

# Grille 9.8
1	0	1	1	0	0
0	1	0	1	0	1
1	0	1	0	1	0
0	1	0	0	1	1
1	1	0	1	0	0
0	0	1	0	1	1

# Grille 9.9
0	1	1	0	0	1
1	1	0	1	0	0
0	0	1	0	1	1
1	0	0	1	1	0
0	1	0	1	0	1
1	0	1	0	1	0

# Grille 9.10
1	0	1	0	1	0
0	1	0	1	0	1
1	1	0	0	1	0
0	0	1	0	1	1
1	1	0	1	0	0
0	0	1	1	0	1

# Grille 9.11
0	0	1	0	1	1
1	1	0	0	1	0
0	0	1	1	0	1
1	1	0	1	0	0
0	1	0	0	1	1
1	0	1	1	0	0

# Grille 10.1
1	1	0	0	1	0
0	0	1	0	1	1
1	1	0	1	0	1
0	0	1	1	0	1
1	0	1	0	1	0
0	1	0	1	0	1

# Grille 11.1
0	1	0	1	1	0
0	1	1	0	1	0
1	0	0	1	0	1
1	0	0	1	1	0
0	1	1	0	0	1
1	0	1	0	0	1

# Grille 11.2
0	1	1	0	0	1
1	0	1	0	0	1
0	1	0	1	1	0
0	1	0	1	0	1
1	0	1	0	1	0
1	0	0	1	1	0

# Grille 11.3
0	0	1	0	1	1
1	1	0	1	0	0
1	0	1	1	0	0
0	1	0	0	1	1
0	0	1	1	0	1
1	1	0	0	1	0

# Grille 11.4
1	1	0	0	1	0
1	0	1	0	1	0
0	1	0	1	0	1
0	1	0	1	1	0
1	0	1	0	0	1
0	0	1	1	0	1

# Grille 11.5
1	0	1	0	1	0
1	0	0	1	1	0
0	1	1	0	0	1
0	1	1	0	1	0
1	0	0	1	0	1
0	1	0	1	0	1

# Grille 11.6
0	1	1	0	0	1
0	1	0	1	0	1
1	0	1	0	1	0
1	0	1	0	0	1
0	1	0	1	1	0
1	0	0	1	1	0

# Grille 11.7
1	0	0	1	0	1
1	0	1	0	0	1
0	1	0	1	1	0
0	1	0	1	0	1
1	0	1	0	1	0
0	1	1	0	1	0

# Grille 11.8
1	0	0	1	1	0
1	0	1	0	1	0
0	1	0	1	0	1
0	1	0	1	1	0
1	0	1	0	0	1
0	1	1	0	0	1

# Grille 11.9
1	0	0	1	1	0
1	0	1	0	1	0
0	1	0	1	0	1
1	1	0	1	0	0
0	0	1	0	1	1
0	1	1	0	0	1

# Grille 11.10
0	1	0	0	1	1
1	0	1	1	0	0
1	1	0	0	1	0
0	0	1	1	0	1
0	0	1	0	1	1
1	1	0	1	0	0

# Grille 11.11
1	0	0	1	1	0
1	0	1	1	0	0
0	1	0	0	1	1
0	1	0	1	1	0
1	0	1	0	0	1
0	1	1	0	0	1

# Grille 12.1
1	0	1	1	0	0
0	0	1	0	1	1
1	1	0	0	1	0
1	0	0	1	0	1
0	1	1	0	1	0
0	1	0	1	0	1

# Grille 12.2
1	0	1	0	1	0
0	1	0	1	1	0
1	0	1	0	0	1
0	1	0	0	1	1
1	1	0	1	0	0
0	0	1	1	0	1

# Grille 12.3
1	0	1	1	0	0
0	1	0	1	0	1
1	1	0	0	1	0
1	0	1	0	0	1
0	1	0	1	1	0
0	0	1	0	1	1

# Grille 12.4
1	1	0	0	1	0
0	0	1	0	1	1
1	0	1	1	0	0
0	1	0	1	1	0
1	0	1	0	0	1
0	1	0	1	0	1

# Grille 12.5
0	0	1	0	1	1
1	1	0	0	1	0
0	1	0	1	0	1
1	0	1	0	0	1
0	1	0	1	1	0
1	0	1	1	0	0

# Grille 12.6
0	0	1	1	0	1
1	1	0	1	0	0
0	1	0	0	1	1
1	0	1	0	0	1
0	1	0	1	1	0
1	0	1	0	1	0

# Grille 13.1
1	0	0	1	1	0
1	0	0	1	0	1
0	1	1	0	1	0
1	0	1	0	1	0
0	1	0	1	0	1
0	1	1	0	0	1

# Grille 13.2
1	0	1	1	0	0
0	0	1	1	0	1
1	1	0	0	1	0
1	0	1	0	1	0
0	1	0	1	0	1
0	1	0	0	1	1

# Grille 13.3
0	1	0	0	1	1
0	1	0	1	0	1
1	0	1	0	1	0
0	1	1	0	1	0
1	0	0	1	0	1
1	0	1	1	0	0

# Grille 13.4
1	0	1	1	0	0
1	1	0	1	0	0
0	0	1	0	1	1
1	0	1	0	1	0
0	1	0	1	0	1
0	1	0	0	1	1

# Grille 13.5
0	1	0	0	1	1
0	0	1	1	0	1
1	1	0	0	1	0
1	0	1	1	0	0
0	0	1	0	1	1
1	1	0	1	0	0

# Grille 13.6
1	0	1	1	0	0
1	0	0	1	0	1
0	1	1	0	1	0
1	0	1	0	1	0
0	1	0	1	0	1
0	1	0	0	1	1

# Grille 13.7
1	1	0	1	0	0
1	0	0	1	0	1
0	1	1	0	1	0
1	1	0	0	1	0
0	0	1	1	0	1
0	0	1	0	1	1

# Grille 13.8
0	0	1	1	0	1
1	0	0	1	0	1
0	1	1	0	1	0
0	0	1	0	1	1
1	1	0	1	0	0
1	1	0	0	1	0

# Grille 13.9
0	0	1	0	1	1
1	1	0	1	0	0
0	0	1	1	0	1
0	1	0	0	1	1
1	0	1	1	0	0
1	1	0	0	1	0

# Grille 13.10
1	0	1	1	0	0
1	0	1	0	0	1
0	1	0	1	1	0
1	0	0	1	1	0
0	1	1	0	0	1
0	1	0	0	1	1

# Grille 13.11
0	1	0	0	1	1
0	1	1	0	1	0
1	0	0	1	0	1
0	1	0	1	0	1
1	0	1	0	1	0
1	0	1	1	0	0

# Grille 13.12
1	0	1	1	0	0
1	0	0	1	1	0
0	1	1	0	0	1
1	0	1	0	0	1
0	1	0	1	1	0
0	1	0	0	1	1

# Grille 13.13
1	0	1	0	0	1
1	0	0	1	0	1
0	1	1	0	1	0
1	0	1	0	1	0
0	1	0	1	0	1
0	1	0	1	1	0

# Grille 14.1
1	0	1	1	0	0
1	0	1	0	1	0
0	1	0	1	0	1
1	0	0	1	0	1
0	1	1	0	1	0
0	1	0	0	1	1

# Grille 14.2
0	0	1	0	1	1
0	1	1	0	1	0
1	0	0	1	0	1
0	0	1	1	0	1
1	1	0	0	1	0
1	1	0	1	0	0

# Grille 14.3
1	1	0	1	0	0
0	1	0	1	1	0
1	0	1	0	0	1
1	0	0	1	0	1
0	1	1	0	1	0
0	0	1	0	1	1

# Grille 14.4
0	0	1	0	1	1
0	0	1	1	0	1
1	1	0	0	1	0
0	1	1	0	1	0
1	0	0	1	0	1
1	1	0	1	0	0

# Grille 14.5
0	1	0	1	0	1
0	1	0	0	1	1
1	0	1	1	0	0
1	0	0	1	0	1
0	1	1	0	1	0
1	0	1	0	1	0

# Grille 14.6
1	1	0	1	0	0
1	1	0	0	1	0
0	0	1	1	0	1
1	0	1	1	0	0
0	1	0	0	1	1
0	0	1	0	1	1

# Grille 14.7
1	1	0	1	0	0
1	1	0	0	1	0
0	0	1	1	0	1
1	0	0	1	0	1
0	1	1	0	1	0
0	0	1	0	1	1

# Grille 14.8
0	0	1	0	1	1
0	1	0	0	1	1
1	1	0	1	0	0
0	0	1	1	0	1
1	1	0	0	1	0
1	0	1	1	0	0

# Grille 14.9
1	0	0	1	1	0
1	1	0	0	1	0
0	0	1	1	0	1
1	0	0	1	0	1
0	1	1	0	1	0
0	1	1	0	0	1

# Grille 14.10
1	1	0	1	0	0
1	1	0	0	1	0
0	0	1	1	0	1
0	1	0	1	0	1
1	0	1	0	1	0
0	0	1	0	1	1

# Grille 14.11
0	0	1	1	0	1
0	1	0	0	1	1
1	0	1	1	0	0
0	0	1	0	1	1
1	1	0	0	1	0
1	1	0	1	0	0

# Grille 15.1
0	1	1	0	1	0
1	1	0	0	1	0
1	0	0	1	0	1
0	0	1	0	1	1
1	1	0	1	0	0
0	0	1	1	0	1

# Grille 15.2
0	1	1	0	1	0
1	1	0	1	0	0
0	0	1	0	1	1
1	0	0	1	0	1
1	1	0	0	1	0
0	0	1	1	0	1

# Grille 15.3
1	1	0	0	1	0
0	1	0	0	1	1
0	0	1	1	0	1
1	0	1	0	1	0
0	1	0	1	0	1
1	0	1	1	0	0

# Grille 15.4
0	1	1	0	1	0
0	1	1	0	0	1
1	0	0	1	0	1
1	0	1	0	1	0
0	1	0	1	0	1
1	0	0	1	1	0

# Grille 15.5
1	0	0	1	0	1
1	0	1	1	0	0
0	1	1	0	1	0
0	1	0	1	0	1
1	0	1	0	1	0
0	1	0	0	1	1

# Grille 15.6
0	1	1	0	1	0
0	0	1	0	1	1
1	0	0	1	0	1
1	1	0	0	1	0
0	0	1	1	0	1
1	1	0	1	0	0

# Grille 15.7
1	0	1	1	0	0
0	1	0	0	1	1
1	0	1	0	0	1
1	1	0	1	0	0
0	0	1	0	1	1
0	1	0	1	1	0

# Grille 15.8
0	1	0	1	1	0
0	1	0	0	1	1
1	0	1	0	0	1
1	0	0	1	1	0
0	1	1	0	0	1
1	0	1	1	0	0

# Grille 15.9
0	0	1	0	1	1
0	1	0	0	1	1
1	1	0	1	0	0
1	0	1	0	1	0
0	1	0	1	0	1
1	0	1	1	0	0

# Grille 15.10
0	1	1	0	1	0
0	1	0	0	1	1
1	0	0	1	0	1
1	0	1	0	1	0
0	1	0	1	0	1
1	0	1	1	0	0

# Grille 15.11
0	1	1	0	1	0
0	1	0	1	1	0
1	0	0	1	0	1
1	0	1	0	1	0
0	1	0	1	0	1
1	0	1	0	0	1

# Grille 15.12
0	1	1	0	0	1
0	1	0	0	1	1
1	0	0	1	1	0
1	0	1	0	0	1
0	1	0	1	1	0
1	0	1	1	0	0

# Grille 15.13
1	0	1	1	0	0
0	1	0	1	0	1
1	0	1	0	1	0
1	0	0	1	0	1
0	1	0	0	1	1
0	1	1	0	1	0

# Grille 16.1
0	1	0	1	1	0
0	1	1	0	0	1
1	0	0	1	1	0
0	1	0	0	1	1
1	0	1	1	0	0
1	0	1	0	0	1

# Grille 16.2
0	1	0	1	1	0
1	0	1	0	0	1
1	1	0	0	1	0
0	1	0	1	0	1
0	0	1	1	0	1
1	0	1	0	1	0

# Grille 16.3
1	0	1	1	0	0
0	1	0	0	1	1
1	0	1	0	1	0
0	0	1	1	0	1
0	1	0	1	0	1
1	1	0	0	1	0

# Grille 16.4
1	1	0	1	0	0
0	0	1	0	1	1
1	0	0	1	1	0
0	1	0	1	0	1
0	1	1	0	0	1
1	0	1	0	1	0

# Grille 16.5
0	0	1	0	1	1
1	1	0	1	0	0
0	0	1	1	0	1
1	0	1	0	1	0
1	1	0	0	1	0
0	1	0	1	0	1

# Grille 16.6
1	1	0	1	0	0
0	0	1	0	1	1
1	1	0	0	1	0
0	1	0	1	0	1
0	0	1	1	0	1
1	0	1	0	1	0

# Grille 16.7
1	0	0	1	0	1
0	0	1	1	0	1
1	1	0	0	1	0
0	1	1	0	0	1
1	0	0	1	1	0
0	1	1	0	1	0

# Grille 16.8
0	1	0	1	0	1
1	0	1	0	1	0
0	1	0	0	1	1
1	1	0	1	0	0
1	0	1	1	0	0
0	0	1	0	1	1

# Grille 16.9
1	0	1	0	1	0
0	0	1	1	0	1
0	1	0	1	0	1
1	1	0	0	1	0
0	0	1	0	1	1
1	1	0	1	0	0

# Grille 16.10
1	1	0	0	1	0
0	0	1	1	0	1
1	1	0	1	0	0
0	1	0	0	1	1
0	0	1	0	1	1
1	0	1	1	0	0

# Grille 16.11
1	1	0	1	0	0
0	0	1	0	1	1
1	1	0	0	1	0
1	0	0	1	0	1
0	0	1	1	0	1
0	1	1	0	1	0

# Grille 17.1
1	0	1	0	1	0
0	0	1	1	0	1
0	1	0	0	1	1
1	1	0	0	1	0
1	0	1	1	0	0
0	1	0	1	0	1

# Grille 17.2
1	0	1	0	1	0
0	1	1	0	0	1
0	1	0	1	1	0
1	0	0	1	1	0
1	0	1	0	0	1
0	1	0	1	0	1

# Grille 17.3
0	1	1	0	0	1
1	0	1	1	0	0
0	1	0	0	1	1
1	0	0	1	1	0
0	0	1	1	0	1
1	1	0	0	1	0

# Grille 17.4
1	0	1	0	1	0
0	0	1	1	0	1
1	1	0	1	0	0
1	1	0	0	1	0
0	0	1	0	1	1
0	1	0	1	0	1

# Grille 17.5
1	0	1	0	1	0
1	0	0	1	0	1
0	1	0	1	1	0
0	1	1	0	1	0
1	0	1	0	0	1
0	1	0	1	0	1

# Grille 17.6
0	0	1	0	1	1
1	0	1	1	0	0
0	1	0	1	1	0
0	1	0	0	1	1
1	0	1	0	0	1
1	1	0	1	0	0

# Grille 17.7
1	0	0	1	1	0
0	0	1	1	0	1
0	1	1	0	1	0
1	1	0	0	1	0
1	0	0	1	0	1
0	1	1	0	0	1

# Grille 17.8
1	0	1	0	1	0
0	0	1	1	0	1
0	1	0	1	1	0
1	1	0	0	1	0
1	0	1	0	0	1
0	1	0	1	0	1

# Grille 17.9
0	1	0	1	0	1
1	0	1	0	0	1
1	1	0	0	1	0
0	1	0	1	1	0
0	0	1	1	0	1
1	0	1	0	1	0

# Grille 17.10
0	1	0	1	0	1
1	1	0	0	1	0
1	0	1	0	0	1
0	0	1	1	0	1
0	1	0	1	1	0
1	0	1	0	1	0

# Grille 17.11
0	1	0	0	1	1
1	0	1	1	0	0
0	1	1	0	0	1
1	1	0	0	1	0
0	0	1	1	0	1
1	0	0	1	1	0

# Grille 17.12
1	0	1	1	0	0
0	0	1	0	1	1
0	1	0	1	1	0
1	1	0	1	0	0
1	0	1	0	0	1
0	1	0	0	1	1

# Grille 17.13
0	1	1	0	1	0
0	0	1	1	0	1
1	0	0	1	1	0
1	1	0	0	1	0
0	1	1	0	0	1
1	0	0	1	0	1

# Grille 18.1
1	1	0	1	0	0
0	1	0	0	1	1
0	0	1	0	1	1
1	0	1	1	0	0
0	1	0	1	1	0
1	0	1	0	0	1

# Grille 18.2
0	1	0	1	1	0
1	0	1	0	0	1
0	1	0	0	1	1
1	1	0	1	0	0
1	0	1	1	0	0
0	0	1	0	1	1

# Grille 18.3
1	0	1	0	1	0
0	0	1	1	0	1
0	1	0	1	0	1
1	1	0	0	1	0
1	0	1	0	0	1
0	1	0	1	1	0

# Grille 18.4
0	1	1	0	0	1
1	0	1	1	0	0
1	0	0	1	1	0
0	1	0	0	1	1
1	0	1	0	0	1
0	1	0	1	1	0

# Grille 18.5
1	0	0	1	1	0
1	0	0	1	0	1
0	1	1	0	0	1
1	1	0	0	1	0
0	0	1	1	0	1
0	1	1	0	1	0

# Grille 18.6
0	0	1	0	1	1
1	0	1	1	0	0
1	1	0	1	0	0
0	1	0	0	1	1
1	0	1	0	1	0
0	1	0	1	0	1

# Grille 18.7
0	1	0	1	1	0
1	0	1	1	0	0
0	1	0	0	1	1
1	0	0	1	1	0
1	0	1	0	0	1
0	1	1	0	0	1

# Grille 18.8
0	0	1	0	1	1
1	0	1	1	0	0
1	1	0	1	0	0
0	1	0	0	1	1
0	0	1	1	0	1
1	1	0	0	1	0

# Grille 18.9
0	0	1	1	0	1
1	0	1	0	1	0
1	1	0	0	1	0
0	1	0	1	0	1
1	0	1	0	0	1
0	1	0	1	1	0

# Grille 18.10
0	0	1	0	1	1
1	0	1	1	0	0
1	1	0	1	0	0
0	1	0	0	1	1
1	0	1	0	0	1
0	1	0	1	1	0

# Grille 18.11
0	0	1	0	1	1
1	0	0	1	0	1
1	1	0	1	0	0
0	1	1	0	1	0
1	0	1	0	0	1
0	1	0	1	1	0

# Grille 19.1
1	0	0	1	1	0
0	0	1	0	1	1
0	1	0	1	0	1
1	0	1	0	1	0
1	1	0	1	0	0
0	1	1	0	0	1

# Grille 19.2
1	0	0	1	0	1
0	1	1	0	0	1
0	1	0	1	1	0
1	0	1	0	0	1
1	0	0	1	1	0
0	1	1	0	1	0

# Grille 19.3
1	1	0	1	0	0
0	1	1	0	0	1
1	0	1	0	1	0
0	1	0	1	0	1
0	0	1	0	1	1
1	0	0	1	1	0

# Grille 19.4
1	0	0	1	0	1
1	0	1	0	1	0
0	1	0	1	1	0
1	0	1	0	0	1
0	1	0	1	0	1
0	1	1	0	1	0

# Grille 19.5
1	0	0	1	0	1
0	0	1	0	1	1
0	1	0	1	1	0
1	0	1	0	0	1
1	1	0	1	0	0
0	1	1	0	1	0

# Grille 19.6
0	1	0	1	0	1
0	0	1	0	1	1
1	0	0	1	1	0
0	1	1	0	0	1
1	1	0	1	0	0
1	0	1	0	1	0

# Grille 19.7
1	0	0	1	0	1
0	0	1	0	1	1
1	1	0	0	1	0
0	0	1	1	0	1
1	1	0	1	0	0
0	1	1	0	1	0

# Grille 19.8
1	0	1	1	0	0
0	0	1	0	1	1
0	1	0	1	1	0
1	0	1	0	0	1
1	1	0	1	0	0
0	1	0	0	1	1

# Grille 19.9
0	1	1	0	1	0
1	1	0	1	0	0
1	0	1	0	0	1
0	1	0	1	1	0
0	0	1	0	1	1
1	0	0	1	0	1

# Grille 19.10
0	1	1	0	0	1
1	1	0	1	0	0
1	0	1	0	1	0
0	1	0	1	0	1
1	0	0	1	1	0
0	0	1	0	1	1

# Grille 20.1
1	0	1	1	0	0
0	1	0	0	1	1
0	0	1	1	0	1
1	0	1	0	1	0
0	1	0	1	0	1
1	1	0	0	1	0

# Grille 20.2
1	1	0	0	1	0
0	1	0	1	0	1
1	0	1	0	1	0
